body_temp,heart_rate,health_status
41.51130827219186,101.12877801853453,2
38.73806332775363,147.41475814121512,3
42.0,106.65159406035679,2
38.60599746049395,66.97075112596319,0
40.77242430394302,119.4558486937646,2
40.53082328562702,113.85744482589708,2
41.06485537839993,108.88038138011285,2
38.849671011901464,74.56257745075706,0
41.274351715033,102.59671419788815,2
38.0,152.88631724535045,3
38.397302712507475,62.49193560893503,0
41.18060995965648,110.67598623763064,2
38.0,66.11535087089797,0
41.008389409309665,124.40295746419798,2
39.01130974931017,76.56050565396909,0
36.858350732886436,49.528070627825386,3
39.892984319632184,90.05920500604886,1
38.86090369408068,147.41572688333977,3
39.60472988447287,106.7259787488878,1
40.78243934217303,108.21447789502555,2
38.524564808696184,71.63303063545943,0
38.62319619642153,67.32665894846147,0
39.874585863352166,105.30321178826011,1
40.20059564089045,95.47062575277484,1
38.78299061357986,72.33949507965657,0
36.49536994092472,47.16363779221686,3
41.392227872585956,109.24036419094524,2
38.71272683166611,77.22135805215851,0
38.22551256112661,130.0,3
37.9,56.43241991200588,3
40.656969185387766,105.32769848425838,1
38.61784088434673,70.42004573995929,0
38.0,148.773832736489,3
39.62141393577441,93.88393747329911,1
41.604863458403294,123.71464418578582,2
39.77116607627765,118.57139698957954,1
39.272327301691135,66.60921079834708,0
40.31590275163761,108.0687636286521,1
39.05696043379823,71.54674554367287,0
37.13557062552485,48.97831677363493,3
40.85902185305963,100.43758628079586,2
39.1653549036179,130.0,3
38.0,76.55283954674553,0
38.14844508556722,65.86751695109439,0
38.81506746586822,72.48890207835873,0
41.26599175128115,106.84683253252622,2
40.04901411198544,93.66436814289119,1
40.448154945976235,100.47466971263901,1
38.731912559593844,71.1655698182143,0
39.70442189911832,99.24498525508523,1
41.53615354170214,107.09812293675178,2
38.91845068950513,61.994346865110394,0
39.81629100086052,98.39276628380995,1
36.9689462141584,50.28251818057513,3
38.14714210126416,75.33915949352775,0
36.3183350558388,54.08784799545106,3
38.061527586606346,71.74168917574701,0
38.59817025540768,74.90243107959172,0
39.96024161086453,90.41195395577401,1
41.53266340781375,107.19985301346328,2
38.583858932537545,68.22859755488953,0
36.96971187374306,52.05320804342278,3
40.68689025556401,121.4080046784254,2
40.41613889298008,107.97746000909575,1
41.30185129429459,95.44979698872591,2
41.8786460744348,115.25976828039047,2
38.9900315137616,76.47449000482455,0
40.74814549696215,106.96476133663002,2
41.47676633245075,113.35329651250156,2
40.91851980661132,89.52151942233672,1
40.35993714288464,106.55019213736259,1
40.5,125.96022982102484,2
38.48484748621604,68.8039874502378,0
38.4000431740965,74.11858581412518,0
38.58917075195647,64.25400200149723,0
38.335053937205416,71.86375791050955,0
41.44051340201798,116.59507963906162,2
40.756330068878626,117.91005389520073,2
40.18244481660422,88.40713516048896,1
40.33810847617765,106.05177413474371,1
38.0,67.09984394113353,0
38.7811018906741,138.7611168361098,3
40.09855161471967,93.17712634472826,1
38.645246339624464,62.00271933555315,0
37.91443598411321,80.25914823570993,0
41.04765787768356,122.15862446219683,2
40.11066917115493,91.04789989328849,1
39.11826234566254,68.2345334359785,0
40.00600432782369,89.37786971602924,1
41.60528323350222,107.14053227056796,2
37.65181015563738,49.55132472040678,3
38.896144292063646,65.16897548305694,0
38.58560539032629,75.21527728078843,0
39.76609062973251,103.0604860450456,1
38.95556129619064,71.49412252223051,0
40.763475948914426,100.56109185241095,1
36.77395612270081,58.90162067267016,3
37.96951144071364,68.40470833985074,0
40.98690014281622,98.94695922626572,2
38.68000094018311,67.77307306813107,0
41.56333921852742,112.36321996891417,2
41.11257205324103,100.42525517850147,2
38.382574332943285,69.77951286212897,0
38.38968661665905,69.69847042155064,0
40.44474099280484,87.27325370372542,1
38.0,76.5916250613147,0
39.164145702763605,69.58492185320671,0
37.9,53.50312438047677,3
40.244867654095124,100.62796232781373,1
39.6,96.90545623733448,1
38.866180064240154,70.35613320877341,0
40.70897703378024,84.85418920741436,1
37.199510822268145,58.27564099573544,3
38.0,130.0,3
41.1014368351346,117.3769395811485,2
36.51347346589002,49.80978201186805,3
40.969317381258605,110.20740826214238,2
40.837672456556824,107.61722212766466,2
40.418996963772486,95.80903658090953,1
40.18469778980099,96.7506462128296,1
38.343386437381106,64.27665362465547,0
40.59401819104055,105.52529984297175,1
39.105304140922414,69.83072817391925,0
41.227682745940484,94.29784705106493,2
36.38233721704079,53.42531190095988,3
36.368262843876806,45.28305082769497,3
38.0,144.40509584629402,3
38.590040411969966,67.36699951366077,0
40.592110404658335,94.72602698683409,2
40.58667293751248,99.58567768171703,1
41.31635488879035,104.07309515502993,2
38.0,72.87180302241636,0
39.936038675698036,97.525974333127,1
40.32414027625592,98.3386460569257,1
38.0,130.0,3
40.41637369968621,90.07193952814072,1
38.63491208039398,73.73023042376741,0
39.01447742768574,63.597504427247344,0
40.058589770629204,108.28451132607776,1
38.755672838183344,75.3062669438339,0
38.78863994937179,62.57727518747978,0
38.797884786499814,68.58919240303692,0
38.351278837415286,60.0,0
40.815886904055425,99.98863836926151,2
39.16550242522974,66.359070565823,0
38.994874158142956,138.72124366516937,3
38.57168671634482,60.0,0
39.0779652254219,74.66078289816652,0
38.09487208805944,133.39727507987922,3
37.9,58.98388721089894,3
39.7788478097674,96.66706794543371,1
39.65852199782469,92.54874721156605,1
40.93345812337613,100.83274760552784,2
41.81079476651768,94.85190399235142,2
38.142324051024055,66.5518635808387,0
37.36784480027026,57.76955296168696,3
36.34261179255174,53.95873130741157,3
38.3306063025241,65.57864554897563,0
38.9757328726792,73.49726986439782,0
39.79695466038654,85.0,1
39.04398744740012,65.51349956230383,0
40.41120425653158,91.83657622735211,1
36.86052123735573,54.75909957609391,3
39.05805216168843,73.09794289617984,0
40.35231856256862,91.49213666579259,1
40.01997007598622,90.24320702668246,1
40.0484381907594,98.3144624596401,1
38.26998077655232,70.93488454305046,0
39.22609689150987,60.38799132509676,0
40.09661077629637,105.70682538061322,1
38.82684526648025,61.86242848370957,0
41.20154425284272,107.7777869939313,2
40.345622148066475,103.6024157590857,1
41.19234898972558,107.82736697504465,2
38.92213152150221,75.6754327426371,0
39.28298058208974,137.2028291219926,3
40.6783320618633,121.5692704510474,2
39.74181505438335,82.20546391664355,1
39.84595493738824,97.94947656727574,1
38.046125831261975,64.44819063341363,0
41.3228842976533,105.31579040451058,2
40.61504459895472,105.19371025316055,2
40.59313643481397,93.34796615015716,1
40.101316667004824,96.65524634019769,1
38.9661890301494,80.0,0
41.09251584493319,106.97248699856993,2
37.154825968570655,56.481963350668984,3
41.35865881867881,105.13820634455529,2
38.75358293891246,68.97589872314589,0
40.11410444549745,101.67780722854476,1
41.19148884696913,108.83837967201177,2
40.24123565304714,110.42920217273617,1
40.305450492751554,97.56423589715153,1
39.13970185050946,146.2560799524439,3
41.0549137813236,103.85947666717172,2
40.36638728030886,90.13455355963615,1
41.27600305252365,104.30614335935753,2
40.241356842624796,101.85092714135308,1
36.554110275165336,63.666328232507446,3
38.46384124702201,67.7392404249274,0
39.8503807269499,104.57041078334156,1
36.29372156778974,55.57443901530391,3
38.35732729117126,73.01340778299073,0
40.40441047287321,97.04087610521289,1
36.144085695385115,54.265853162510155,3
38.47521674805228,64.69871237706164,0
40.66338905645279,102.11925470824988,1
38.773345640354094,72.52631277520167,0
40.01376753156474,86.27750770814018,1
40.5,106.04581874271884,2
39.3609499260312,67.24458857156733,0
40.84236700980163,117.59184286713814,2
37.1640428061111,44.640400849561466,3
38.04813004573594,64.02139870240535,0
36.361978402581165,54.13576742561584,3
39.01356373431396,74.76846815410508,0
38.49486582308273,147.6695785624121,3
40.80252563903492,88.98264619326619,1
38.9041097625593,130.0,3
40.54744584160577,123.89695395664342,2
40.94932009738959,98.24192233487251,2
38.63488724989782,61.828713024392485,0
38.67689977993505,68.44996934725893,0
39.036915538182484,67.75684531492375,0
40.5,116.07956308862161,2
40.004503998935625,112.32758000715506,1
41.194716207395714,111.68782105094098,2
40.62429903454613,111.70985178901833,2
38.45575604663033,69.88469084201824,0
38.487351264287526,68.6162469006392,0
40.10653800624431,93.8892847521729,1
39.752738281935,85.0,1
38.681347176068435,64.22314228002466,0
40.29714865967538,107.02446016260214,1
39.663790227156994,99.61199607002777,1
40.04133804459674,101.00700626256429,1
38.06850827081069,69.36098171962239,0
39.8376826161667,86.4277526044961,1
38.335403921010524,73.35709607156926,0
41.216533262909095,94.98224724706888,2
39.03456885233255,77.08923460004218,0
39.08668432203136,72.71639596965449,0
38.44818244375037,72.09390648396287,0
40.97605497780231,112.92482557788655,2
39.98896884146084,104.9827286355372,1
39.5,63.37135139375887,0
39.096290445844275,68.71294140952457,0
40.45144896969226,98.27421334534934,1
41.18022550036174,115.18248329451028,2
40.03418049196253,116.7518239943452,1
39.986558580927046,102.9716381276533,1
40.10363870695227,93.66972150483443,1
41.463082277475664,122.84331438566193,2
39.77194532316278,101.65814145102395,1
38.10115490196871,68.13682644617649,0
38.73238956529409,60.51051015775665,0
38.76675361965452,69.50213713383901,0
38.0,141.54355895126096,3
38.9720076788416,68.8420384728011,0
38.43449807530162,150.18216762732192,3
40.113546602938726,104.94297368797561,1
36.788946049226226,65.39323344172412,3
37.36010496959094,60.0,3
39.6,99.08520704272355,1
38.26596177386731,73.83182603712382,0
36.9107733301164,60.0,3
38.103691714069676,65.88688453798623,0
41.62955768105402,100.98312922955098,2
40.08198855738513,102.01727331083048,1
39.1051172724121,68.02538644241433,0
39.94296904559788,103.59534592687133,1
38.605752286310384,69.12996387211476,0
38.72015929951217,71.85193473216601,0
40.444324774869315,107.78359184309005,1
40.21883767040572,113.73669360689813,1
39.221271238323425,68.46231321201518,0
39.96338179757229,86.06285632728716,1
39.5,71.67843424320937,0
39.14516379533047,68.1394486372635,0
41.19646797379342,110.88952330990669,2
40.38032390524107,93.66471137667897,1
39.75396013145384,93.2309739865335,1
38.79023994522481,80.0,0
38.728292874374915,74.83984434066528,0
38.2366830087802,71.95814354224358,0
39.5,70.18492565493727,0
38.61215542909254,69.2115182509735,0
39.234845927587145,70.7602957707243,0
41.076730503921475,112.6146617531714,2
38.358791117121925,73.67155728445839,0
38.055801528932115,134.12001185259007,3
40.27052333736026,104.78566526951863,1
40.2777690434961,87.81037310758322,1
40.137135294078064,104.80926618966318,1
40.19494345825372,94.95828787274428,1
41.61533500881432,117.24210705995709,2
41.57445873566935,116.15663355360938,2
39.003497183036906,78.09901056888883,0
38.43590575613722,68.55750940750237,0
39.72070953232451,88.34735360033491,1
40.658503151331345,120.4798141263922,2
40.26451890975608,106.7633892335108,1
41.31296112913458,96.76276860231724,2
38.56532587762639,80.0,0
41.310243531437834,118.72430545973002,2
38.284532424501876,147.68753904358041,3
39.00763052793744,71.88275576713224,0
36.99676668074039,49.8319768144083,3
38.41526589953941,130.0,3
40.37500765561623,110.47493192679173,1
39.49320991306121,137.44705043378144,3
40.49620997890293,116.49046283170233,1
40.38779998259489,110.01081535451178,1
38.43666872637189,76.11021247816623,0
39.818064719694604,89.15760017197232,1
38.23561394183668,69.01174967241667,0
39.0549415603368,70.5117298978676,0
38.94045225974786,66.24879442728567,0
40.93806975853552,96.84864623643165,1
38.77110863769885,69.28786073258709,0
38.11001122469418,65.9999996063336,0
39.27055665992359,73.86305012375963,0
39.67060823316157,101.5820605643836,1
40.53095981723736,100.28024347780932,1
38.21551575422816,75.13684033531341,0
38.30902756731068,73.20152200456748,0
39.4646652678095,69.0036488231595,0
40.5,114.4316686134192,2
38.41709007224755,71.64132760078434,0
41.05178842014633,91.80937432099533,2
41.235825953759914,115.46155734559284,2
38.9457529740061,69.6523342077202,0
36.83180035124673,46.3520858430264,3
37.116140955501386,47.244893612955195,3
40.667107414985,121.02325062855367,2
38.33995003401114,143.66458121677886,3
39.97403113929903,101.30964838292779,1
39.92381193172852,99.75594883635289,1
41.10614351105957,122.55010370789759,2
39.0414953109979,68.10759500926609,0
40.28453109955248,98.92092905908906,1
40.5,94.59161438831649,2
41.24747334936052,116.9037880798268,2
40.822656450235755,118.21453003538828,2
40.53616296074384,121.04515574690512,2
41.29153488042808,122.00746469494774,2
38.93512003661278,62.9469030480929,0
38.08233065615321,134.53486766246806,3
38.157745316042195,72.97611726589373,0
40.5,109.27528388653083,2
38.512455142584045,132.08910028620974,3
39.15374067146806,130.0,3
41.48794912230041,116.19684832213414,2
38.0,69.48476364698706,0
38.38978005354352,66.02840762615952,0
41.502233165414545,113.7494542234786,2
38.360832968255785,60.40145768437508,0
37.114448965648805,55.4169814839655,3
40.25474181613004,97.98183385563745,1
38.533403131092875,67.3180065827542,0
39.36357937187606,69.56498767679209,0
39.05332719864308,130.0,3
38.989066260725835,66.20306875965683,0
41.16897380038683,125.61824434362373,2
41.18022284829925,115.02753912808699,2
40.291111320882,93.20443011196662,1
36.429420777353464,58.622636170407695,3
39.4257673669883,70.80387164149919,0
37.35815061874474,60.0,3
38.59662638606796,75.6054193142337,0
39.43272470235455,69.2263333241096,0
40.97534804824533,102.43216899339845,2
38.97834124739137,69.3579663542767,0
36.0,60.0,3
39.02964963612499,76.28391701313745,0
38.73229146117365,63.95105564674647,0
39.85694411076969,120.0,1
40.06928872684222,85.43240418866856,1
39.428826815238914,75.33043902124955,0
38.3718420536278,71.2880962476719,0
40.64359598789865,112.32738183205444,1
38.23568234315207,71.78103042758032,0
38.86080021903678,69.02445923363544,0
39.886017172459454,95.03700209236021,1
38.7196160334198,132.2490283978234,3
41.31954639638048,108.06369944747105,2
41.302524655294604,107.47863101874378,2
36.82099764024274,58.09995666409847,3
41.07618718505436,107.70491143710817,2
40.31227755923783,110.2681166609342,1
40.07026557577857,91.21321118174741,1
39.109983750094585,146.49028467152513,3
38.464227577316215,71.27584483667752,0
41.00061916019088,111.29653978975323,2
40.068834845780195,112.57785178470746,1
38.458689053378585,132.48531009565326,3
40.39101163815923,112.40106159089694,1
40.368795229146244,90.98120234416521,1
41.05973460835544,103.55044097428838,2
40.54153881478228,86.12917559189731,1
38.96250382356002,67.79782351213443,0
41.063893982273875,105.46746697539405,2
38.83626191129166,72.10033760420076,0
40.42362918873757,106.22042179555272,1
38.32357710724018,69.63446314847852,0
41.33011486809336,96.22275424825555,2
37.77290144810375,58.47682715712269,3
38.58440578474444,71.33391679520527,0
40.96440484528764,90.0,2
40.5,121.16764170384772,2
38.55900749567272,75.01619183338877,0
40.547669201111965,90.32835972360812,1
39.08075061879476,69.5451255164209,0
41.12933844061739,106.38035415623091,2
38.00192359689977,64.52756006758975,0
38.4847399450025,80.0,0
38.72862815766011,61.9097404883797,0
38.368735364898704,64.21234996895096,0
39.5,147.55126322272142,3
41.213554844561585,117.03507917686721,2
40.98190257349419,118.64023150485203,2
38.45746844378768,76.29612641609366,0
39.31814400111601,68.01950686007582,0
41.343978013840875,104.42875135453656,2
40.5606394127479,88.55899261652823,1
38.842236443594246,75.02889672662454,0
40.01485971614823,101.79399702840162,1
41.15729647870388,126.52810838641147,2
38.505704816100376,72.57704909590024,0
38.415644158574054,60.0,0
38.32180275724778,140.36519468653947,3
39.6,98.83252781361323,1
41.237981078343346,99.94417704281653,2
38.70255981094346,71.95131907528005,0
38.65910094862645,72.30703390149661,0
39.18671572716796,60.94645745397405,0
40.37964747060405,85.0,1
38.46658420855357,64.99277780216755,0
39.474907419248545,63.24085800223846,0
38.97434035325245,66.23641104955554,0
37.079665661065924,58.401657194461,3
38.46581689557001,137.9079310647787,3
38.250977410285415,76.23180600015931,0
40.199619024599144,103.6665112880208,1
37.221278648595984,46.67512857334176,3
39.98795191296978,94.79691001397967,1
38.86677353828427,64.05044626237716,0
41.28212036731007,100.45369852182098,2
38.130735665465274,140.17684746446378,3
38.69963070748965,139.04878152961473,3
36.458749102011616,49.513120696702465,3
40.13335255790681,98.36435953560469,1
40.51023153486916,99.03112420409853,1
38.145461920849044,65.82249950906765,0
41.82109750657925,107.55556044311955,2
38.67863425075652,68.10259152659833,0
40.37465584100875,103.10561459014038,1
40.27407291045596,103.50653166790903,1
38.31609049519648,66.4781326409888,0
38.32897521559167,69.93180196340782,0
38.4131051411359,66.08946291746983,0
40.32840281012339,103.42924884137852,1
40.70460959037634,92.60538282887454,1
40.69761184515924,96.38012672027055,1
38.17774564966183,70.55196244319747,0
39.76375509955309,89.70353690490225,1
38.429371353878885,137.40879000763763,3
40.5614565927514,130.0,2
38.0,144.30325285820996,3
38.547825553203154,73.66656056486201,0
37.4294509080855,48.50126367307526,3
40.20920405407786,108.00219423135188,1
40.45119477867521,85.01460253095475,1
38.157140716177516,130.0,3
40.16625222380133,86.53259994718367,1
40.77744114293847,105.07158492373581,1
38.943607935591764,67.99882763306078,0
38.5104817774496,66.75702818421473,0
38.715647825040655,146.35757992381818,3
39.29363612770051,65.06486153095835,0
40.130013426896554,92.96633728418011,1
40.35778752040945,103.45776822433291,1
37.41744625975637,51.78982352991596,3
40.5,117.76834291655749,2
38.69736148332478,75.67935649639719,0
40.44646489995486,100.05745071188768,1
40.149957002646325,107.3856014827723,1
38.0,67.98125539734023,0
38.1592566382338,66.23004103786464,0
36.42645742238747,56.88048041885619,3
36.91992613511769,60.0,3
41.78322937794222,98.17538612839238,2
37.11080044344063,56.78431319633344,3
39.33854623771997,69.62192590304298,0
38.264882291536644,137.99261769059456,3
39.161449355572294,62.609188445504486,0
36.839503391378535,53.92784147150181,3
39.75712481502566,97.36437349702955,1
40.838648270280906,100.48270736877222,2
40.50075349720865,107.80869496733678,1
40.070567754679296,117.19765727682739,1
36.241200257010235,60.0,3
38.986611465085346,72.9236799043912,0
40.732523561172485,87.84271579771034,1
38.423120425698635,149.56524371134265,3
38.98324986200555,73.19964522328505,0
38.12549315444013,68.40004185867316,0
40.39876968858541,99.88499150066376,1
39.891564392569286,93.63786052437416,1
38.517596771607536,77.65116837161153,0
38.38396618174003,145.40360346671002,3
36.78979167925803,60.0,3
36.69295890640597,60.0,3
41.32652922600088,123.31848346785281,2
40.04499943287436,94.23597801650212,1
40.839726677911095,118.62947527039904,2
38.81116796951134,68.6239348486276,0
38.94801001741565,144.08676952036276,3
38.96906170517809,65.30182097915859,0
37.0093823754221,58.22323467287961,3
41.44966828149503,106.02611651786175,2
39.2256894396116,70.34924215440542,0
38.74001623547682,63.89535688119452,0
41.09275745872945,121.44172082057726,2
37.121411130374,52.55431363598759,3
38.31841602783149,76.79916140296282,0
41.14987233529413,94.62344973345361,2
40.52198075719476,119.06297527271897,2
41.014938272261205,108.13000970495115,2
39.90093482479088,91.08146315523626,1
39.20302133352211,62.71181301321908,0
41.44440265415066,107.88745605801762,2
38.876344808619024,68.5744916205018,0
37.43540762679743,55.784472493561886,3
40.16743368523785,89.5534879178025,1
38.208955833340696,72.69510398178804,0
40.857702945039655,111.51400820511333,2
40.616713423275385,85.0,1
41.5487186615699,125.16201049573377,2
41.33097019415834,112.34746788208109,2
38.28882042087061,144.09932927926695,3
40.47835295402617,98.02117970533925,1
39.20065867190903,60.780213429000405,0
41.57764427742841,111.97640883640082,2
40.09108132513981,115.2610765288633,1
39.871881006791696,98.89806184350199,1
40.34906850654855,102.40185089363595,1
40.34189280093364,99.83449297423152,1
41.15088809744269,119.57447952441777,2
37.9,60.0,3
39.95841754846415,93.27995190093449,1
40.569197130878635,95.69746800949915,1
38.824399706811086,143.52581295484637,3
37.1684910753263,55.50439209792176,3
41.56099512564918,122.84208895150527,2
41.78548985626945,90.0,2
39.835509144879495,117.74832948002754,1
40.24672077573798,109.19092361595834,1
38.0,71.70840264218546,0
40.37666314738145,92.75520536201446,1
38.17879675761521,79.99132692496012,0
41.08567682987707,114.58418647790621,2
38.789630219147455,74.0996317963622,0
41.239395529852715,110.79784168732722,2
38.872778057588675,80.0,0
38.59618273409673,67.88088395655284,0
38.99651944800063,63.92232873528899,0
36.8080988829,50.436812525256556,3
40.73754733290236,125.25503654676699,2
40.49145387287505,96.86648299759815,1
38.786661927604435,69.63178749649609,0
40.664195189842594,102.48959920148377,1
41.074824311795,112.52030382240488,2
40.08544601928333,95.02035872341422,1
41.28992171219058,95.3815680228745,2
38.44832080875159,68.67879076071499,0
38.38892587351593,66.82040190909085,0
39.95634988405622,97.4146923428607,1
40.03579894917485,100.31382783748104,1
40.1886115116893,87.54902165256584,1
40.71402346462835,106.12527084665349,2
38.927118132666514,77.20452001201024,0
39.6,95.62868629396218,1
40.21176471200412,98.65345340563834,1
38.0,64.93062142238094,0
41.41620763981951,105.6062245745724,2
41.03315865536112,106.89602068189443,2
38.36005105829365,66.59002161908207,0
38.810485086239055,137.54601880910684,3
41.172861504747665,120.69799356538623,2
38.95969896437565,66.41824738075618,0
38.29191604461034,139.88055212103598,3
40.37803864878981,96.30412398624547,1
39.112873491906576,142.68138413630692,3
38.52933685172926,71.78773190536735,0
38.34279813880533,79.44219968847312,0
40.2253102942304,98.96979069324806,1
36.54885402057804,57.25908606203383,3
38.872435883369185,77.90007599630323,0
39.9286155295971,105.22739680564133,1
38.812258005139434,68.91553859337438,0
40.2156467445748,109.60636100403264,1
38.698772431439316,140.77491439228734,3
38.28639867845445,73.2219464283877,0
40.18877102095425,94.99894815443213,1
38.870233518120024,138.84799104593984,3
40.630728130566446,89.42178206511248,1
38.86729337158151,65.50248117990654,0
38.0,146.71028082985205,3
38.7695824988645,60.0,0
40.18928043965095,113.34773264888113,1
40.164492968114345,106.10471126773388,1
39.5,72.18737099253325,0
38.0,151.31077262629023,3
38.04796692881603,80.0,0
38.12721454778191,68.51271453568141,0
41.06978574716959,100.75992743572723,2
38.575816769447236,67.61503156137113,0
40.0328690367965,107.46947777429715,1
39.08244679500104,146.66074645737064,3
38.204097882185984,74.0467315044397,0
41.04346238141461,115.5803319383746,2
37.240078137010805,60.0,3
38.00072956217146,65.93237629908427,0
41.766278675676006,115.71181051512185,2
36.500592940198196,60.0,3
37.168080274092766,46.52033796553947,3
40.839362787026204,105.73450914184991,2
41.01900724791881,96.74456959046609,2
38.39090608025215,63.152141466930985,0
41.62601189931075,116.5197940118204,2
40.44863865208018,108.00337755654334,1
38.49483276216809,67.93111238060068,0
38.31920498041082,73.99293004386035,0
39.81560152942969,99.30603817919463,1
37.21402837948589,61.21256525217842,3
38.81575511093878,66.89836015692528,0
39.3482601615224,65.35935127164237,0
38.94855578652601,63.52868564909287,0
40.23828529636504,101.71834849660637,1
41.12777306841566,116.03725175155229,2
38.443830109591566,67.86545129422508,0
40.15584928427153,93.2374933754016,1
38.50620813743674,77.6381940561407,0
36.98989534885759,60.0,3
36.69371060983105,60.0,3
41.024911888983276,108.2756641328782,2
40.4625749316804,103.8101929048898,1
41.24616821188493,119.91212243014779,2
39.029422616249384,77.41959607248516,0
38.61931891607256,63.077028276829026,0
38.28881768259185,70.7425630848468,0
40.23619501610137,101.65377928061471,1
40.186984815859226,92.16235724996595,1
37.53731016864865,56.62882250278523,3
40.0370413317374,95.42443307850733,1
38.0,141.94925629872336,3
